date_group,local_striketime,gmt_striketime,mst_striketime,latitude,longitude,strength,multiplicity
27/5/17 0:00,27/5/17 18:27,28/5/17 0:27,27/5/17 17:27,50.767,-110.431,9,3
27/5/17 0:00,27/5/17 18:27,28/5/17 0:27,27/5/17 17:27,55.9354,-108.4545,-10,1
27/5/17 0:00,27/5/17 18:27,28/5/17 0:27,27/5/17 17:27,55.9765,-108.7279,-8,1
27/5/17 0:00,27/5/17 18:27,28/5/17 0:27,27/5/17 17:27,56.3575,-109.9773,-13,1
27/5/17 0:00,27/5/17 18:28,28/5/17 0:28,27/5/17 17:28,50.8231,-113.4548,12,1
27/5/17 0:00,27/5/17 18:28,28/5/17 0:28,27/5/17 17:28,50.8901,-110.775,-10,1
27/5/17 0:00,27/5/17 18:29,28/5/17 0:29,27/5/17 17:29,50.8352,-113.6373,-8,1
27/5/17 0:00,27/5/17 18:29,28/5/17 0:29,27/5/17 17:29,50.6586,-114.1937,-10,3
27/5/17 0:00,27/5/17 18:29,28/5/17 0:29,27/5/17 17:29,57.5372,-111.7369,-13,1
27/5/17 0:00,27/5/17 18:30,28/5/17 0:30,27/5/17 17:30,50.7274,-110.4421,-18,2
27/5/17 0:00,27/5/17 18:31,28/5/17 0:31,27/5/17 17:31,50.6366,-114.4059,-24,1
27/5/17 0:00,27/5/17 18:31,28/5/17 0:31,27/5/17 17:31,50.8342,-113.5822,-30,1
27/5/17 0:00,27/5/17 18:32,28/5/17 0:32,27/5/17 17:32,50.8578,-113.5857,-9,5
27/5/17 0:00,27/5/17 18:32,28/5/17 0:32,27/5/17 17:32,49.8139,-109.5804,-20,1
27/5/17 0:00,27/5/17 18:32,28/5/17 0:32,27/5/17 17:32,50.8758,-113.5806,-21,1
27/5/17 0:00,27/5/17 18:32,28/5/17 0:32,27/5/17 17:32,50.6649,-114.3772,-21,2
27/5/17 0:00,27/5/17 18:32,28/5/17 0:32,27/5/17 17:32,50.8447,-113.5852,-20,2
27/5/17 0:00,27/5/17 18:33,28/5/17 0:33,27/5/17 17:33,50.6632,-114.05,-29,1
27/5/17 0:00,27/5/17 18:33,28/5/17 0:33,27/5/17 17:33,50.8784,-113.6646,8,1
27/5/17 0:00,27/5/17 18:34,28/5/17 0:34,27/5/17 17:34,54.8872,-108.4935,-9,1
27/5/17 0:00,27/5/17 18:34,28/5/17 0:34,27/5/17 17:34,50.6289,-114.4164,-16,1
27/5/17 0:00,27/5/17 18:34,28/5/17 0:34,27/5/17 17:34,49.6089,-109.6049,28,1
27/5/17 0:00,27/5/17 18:34,28/5/17 0:34,27/5/17 17:34,50.6581,-114.0469,-12,4
27/5/17 0:00,27/5/17 18:34,28/5/17 0:34,27/5/17 17:34,51.1237,-113.8583,-14,1
27/5/17 0:00,27/5/17 18:35,28/5/17 0:35,27/5/17 17:35,50.6376,-114.3971,-22,1
27/5/17 0:00,27/5/17 18:36,28/5/17 0:36,27/5/17 17:36,50.7383,-113.5492,-19,1
27/5/17 0:00,27/5/17 18:36,28/5/17 0:36,27/5/17 17:36,50.6441,-114.0547,-61,6
27/5/17 0:00,27/5/17 18:36,28/5/17 0:36,27/5/17 17:36,50.8259,-113.5659,-16,2
27/5/17 0:00,27/5/17 18:37,28/5/17 0:37,27/5/17 17:37,50.6668,-110.3147,8,1
27/5/17 0:00,27/5/17 18:37,28/5/17 0:37,27/5/17 17:37,50.8263,-113.3653,7,1
27/5/17 0:00,27/5/17 18:38,28/5/17 0:38,27/5/17 17:38,50.8159,-113.5205,-12,1
27/5/17 0:00,27/5/17 18:39,28/5/17 0:39,27/5/17 17:39,57.6656,-111.2674,11,1
27/5/17 0:00,27/5/17 18:39,28/5/17 0:39,27/5/17 17:39,50.8414,-113.6222,-10,1
27/5/17 0:00,27/5/17 18:39,28/5/17 0:39,27/5/17 17:39,50.8021,-113.5167,-26,1
27/5/17 0:00,27/5/17 18:40,28/5/17 0:40,27/5/17 17:40,50.6457,-113.9816,-22,1
27/5/17 0:00,27/5/17 18:41,28/5/17 0:41,27/5/17 17:41,50.8056,-113.5862,-4,2
27/5/17 0:00,27/5/17 18:41,28/5/17 0:41,27/5/17 17:41,50.6569,-113.9435,-26,4
27/5/17 0:00,27/5/17 18:42,28/5/17 0:42,27/5/17 17:42,50.5767,-114.1138,4,1
27/5/17 0:00,27/5/17 18:43,28/5/17 0:43,27/5/17 17:43,50.7558,-113.4596,-13,1
27/5/17 0:00,27/5/17 18:43,28/5/17 0:43,27/5/17 17:43,50.66,-113.8805,-18,1
27/5/17 0:00,27/5/17 18:43,28/5/17 0:43,27/5/17 17:43,57.0056,-110.5168,-16,1
27/5/17 0:00,27/5/17 18:44,28/5/17 0:44,27/5/17 17:44,50.6701,-113.924,-20,1
27/5/17 0:00,27/5/17 18:45,28/5/17 0:45,27/5/17 17:45,50.6506,-113.9305,-21,1
27/5/17 0:00,27/5/17 18:45,28/5/17 0:45,27/5/17 17:45,50.8408,-113.4106,-25,2
27/5/17 0:00,27/5/17 18:45,28/5/17 0:45,27/5/17 17:45,50.782,-113.4589,-17,1
27/5/17 0:00,27/5/17 18:45,28/5/17 0:45,27/5/17 17:45,50.8257,-113.463,-18,1
27/5/17 0:00,27/5/17 18:45,28/5/17 0:45,27/5/17 17:45,50.6702,-113.7842,-20,1
27/5/17 0:00,27/5/17 18:46,28/5/17 0:46,27/5/17 17:46,50.819,-113.4318,-19,7
27/5/17 0:00,27/5/17 18:46,28/5/17 0:46,27/5/17 17:46,50.6456,-113.9173,-17,2
27/5/17 0:00,27/5/17 18:46,28/5/17 0:46,27/5/17 17:46,51.2158,-113.7106,-13,1
27/5/17 0:00,27/5/17 18:47,28/5/17 0:47,27/5/17 17:47,57.478,-111.151,-35,1
27/5/17 0:00,27/5/17 18:47,28/5/17 0:47,27/5/17 17:47,50.6381,-113.9075,-17,3
27/5/17 0:00,27/5/17 18:47,28/5/17 0:47,27/5/17 17:47,50.6786,-110.4897,8,1
27/5/17 0:00,27/5/17 18:48,28/5/17 0:48,27/5/17 17:48,50.5776,-113.9683,4,1
27/5/17 0:00,27/5/17 18:48,28/5/17 0:48,27/5/17 17:48,50.8368,-113.4007,-9,3
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,56.6832,-106.2233,14,1
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,50.6552,-113.7985,-18,1
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,56.9989,-110.4118,-22,1
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,50.6277,-113.9269,-23,1
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,50.7915,-113.4643,-14,1
27/5/17 0:00,27/5/17 18:49,28/5/17 0:49,27/5/17 17:49,51.1529,-113.3644,7,1
27/5/17 0:00,27/5/17 18:50,28/5/17 0:50,27/5/17 17:50,50.8057,-113.4219,-12,4
27/5/17 0:00,27/5/17 18:50,28/5/17 0:50,27/5/17 17:50,51.1949,-113.3777,-9,1
27/5/17 0:00,27/5/17 18:51,28/5/17 0:51,27/5/17 17:51,49.7662,-109.8283,-10,1
27/5/17 0:00,27/5/17 18:51,28/5/17 0:51,27/5/17 17:51,49.6173,-109.548,-19,1
27/5/17 0:00,27/5/17 18:52,28/5/17 0:52,27/5/17 17:52,49.5142,-109.2015,-14,1
27/5/17 0:00,27/5/17 18:53,28/5/17 0:53,27/5/17 17:53,50.7988,-113.3232,-26,1
27/5/17 0:00,27/5/17 18:53,28/5/17 0:53,27/5/17 17:53,50.101,-110.7866,-29,1
27/5/17 0:00,27/5/17 18:53,28/5/17 0:53,27/5/17 17:53,50.4953,-113.6538,9,1
27/5/17 0:00,27/5/17 18:54,28/5/17 0:54,27/5/17 17:54,50.2086,-110.4604,-25,1
27/5/17 0:00,27/5/17 18:54,28/5/17 0:54,27/5/17 17:54,50.8089,-113.2858,7,1
27/5/17 0:00,27/5/17 18:54,28/5/17 0:54,27/5/17 17:54,49.9119,-109.7087,-13,1
27/5/17 0:00,27/5/17 18:54,28/5/17 0:54,27/5/17 17:54,56.7645,-109.7005,4,1
27/5/17 0:00,27/5/17 18:55,28/5/17 0:55,27/5/17 17:55,49.4265,-109.3477,-17,1
27/5/17 0:00,27/5/17 18:56,28/5/17 0:56,27/5/17 17:56,51.0957,-113.6122,-9,1
27/5/17 0:00,27/5/17 18:56,28/5/17 0:56,27/5/17 17:56,50.7842,-113.3726,-15,2
27/5/17 0:00,27/5/17 18:56,28/5/17 0:56,27/5/17 17:56,50.2087,-110.8844,-27,1
27/5/17 0:00,27/5/17 18:57,28/5/17 0:57,27/5/17 17:57,56.7738,-109.6926,4,1
27/5/17 0:00,27/5/17 18:58,28/5/17 0:58,27/5/17 17:58,49.6653,-110.7824,12,1
27/5/17 0:00,27/5/17 18:59,28/5/17 0:59,27/5/17 17:59,49.7189,-109.8492,-13,1
27/5/17 0:00,27/5/17 18:59,28/5/17 0:59,27/5/17 17:59,50.4137,-110.7565,-7,1
27/5/17 0:00,27/5/17 18:59,28/5/17 0:59,27/5/17 17:59,50.5139,-113.7879,-27,1
27/5/17 0:00,27/5/17 19:00,28/5/17 1:00,27/5/17 18:00,50.7805,-113.3663,8,2
27/5/17 0:00,27/5/17 19:01,28/5/17 1:01,27/5/17 18:01,50.7687,-113.3015,10,1
27/5/17 0:00,27/5/17 19:02,28/5/17 1:02,27/5/17 18:02,50.7786,-113.2711,-15,1
27/5/17 0:00,27/5/17 19:02,28/5/17 1:02,27/5/17 18:02,50.5555,-113.7605,-25,3
27/5/17 0:00,27/5/17 19:03,28/5/17 1:03,27/5/17 18:03,50.7923,-113.2653,-17,2
27/5/17 0:00,27/5/17 19:04,28/5/17 1:04,27/5/17 18:04,50.2412,-110.6008,-7,1
27/5/17 0:00,27/5/17 19:04,28/5/17 1:04,27/5/17 18:04,50.7715,-113.2657,11,1
27/5/17 0:00,27/5/17 19:05,28/5/17 1:05,27/5/17 18:05,50.7277,-113.2895,-10,1
27/5/17 0:00,27/5/17 19:05,28/5/17 1:05,27/5/17 18:05,50.4519,-113.7142,-33,1
27/5/17 0:00,27/5/17 19:05,28/5/17 1:05,27/5/17 18:05,50.7317,-113.2477,13,1
27/5/17 0:00,27/5/17 19:05,28/5/17 1:05,27/5/17 18:05,51.1417,-113.5988,9,1
27/5/17 0:00,27/5/17 19:06,28/5/17 1:06,27/5/17 18:06,50.469,-113.6817,10,1
27/5/17 0:00,27/5/17 19:06,28/5/17 1:06,27/5/17 18:06,49.4217,-109.1033,-14,1
27/5/17 0:00,27/5/17 19:06,28/5/17 1:06,27/5/17 18:06,49.5049,-109.2578,-37,1
27/5/17 0:00,27/5/17 19:06,28/5/17 1:06,27/5/17 18:06,50.8135,-113.1339,-24,3
27/5/17 0:00,27/5/17 19:07,28/5/17 1:07,27/5/17 18:07,48.775,-109.6322,-15,1
27/5/17 0:00,27/5/17 19:08,28/5/17 1:08,27/5/17 18:08,50.522,-113.7139,10,1
27/5/17 0:00,27/5/17 19:09,28/5/17 1:09,27/5/17 18:09,49.6804,-109.4256,20,1
27/5/17 0:00,27/5/17 19:09,28/5/17 1:09,27/5/17 18:09,48.4158,-109.1779,-20,1
27/5/17 0:00,27/5/17 19:10,28/5/17 1:10,27/5/17 18:10,50.4825,-113.6557,-25,1
27/5/17 0:00,27/5/17 19:11,28/5/17 1:11,27/5/17 18:11,50.381,-113.739,4,1
27/5/17 0:00,27/5/17 19:11,28/5/17 1:11,27/5/17 18:11,51.1152,-113.1228,-8,1
27/5/17 0:00,27/5/17 19:11,28/5/17 1:11,27/5/17 18:11,50.7305,-113.2435,-15,1
27/5/17 0:00,27/5/17 19:11,28/5/17 1:11,27/5/17 18:11,50.4535,-113.5808,-19,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,50.3941,-113.8122,4,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,49.476,-108.9739,29,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,56.396,-106.6784,-13,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,50.7618,-113.1189,-11,3
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,50.6076,-113.7612,19,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,48.1168,-111.0824,22,1
27/5/17 0:00,27/5/17 19:12,28/5/17 1:12,27/5/17 18:12,50.7169,-113.2316,-20,1
27/5/17 0:00,27/5/17 19:13,28/5/17 1:13,27/5/17 18:13,48.3458,-109.1146,-27,1
27/5/17 0:00,27/5/17 19:14,28/5/17 1:14,27/5/17 18:14,50.3924,-113.6768,-3,1
27/5/17 0:00,27/5/17 19:14,28/5/17 1:14,27/5/17 18:14,50.4231,-113.7467,-16,1
27/5/17 0:00,27/5/17 19:15,28/5/17 1:15,27/5/17 18:15,50.3861,-113.6869,5,1
27/5/17 0:00,27/5/17 19:15,28/5/17 1:15,27/5/17 18:15,50.4001,-113.7444,-19,1
27/5/17 0:00,27/5/17 19:15,28/5/17 1:15,27/5/17 18:15,50.5156,-113.6926,-16,1
27/5/17 0:00,27/5/17 19:16,28/5/17 1:16,27/5/17 18:16,50.4295,-113.7301,-17,1
27/5/17 0:00,27/5/17 19:16,28/5/17 1:16,27/5/17 18:16,50.7645,-113.0846,-20,7
27/5/17 0:00,27/5/17 19:16,28/5/17 1:16,27/5/17 18:16,54.6093,-108.3217,12,1
27/5/17 0:00,27/5/17 19:17,28/5/17 1:17,27/5/17 18:17,49.5178,-109.5363,20,1
27/5/17 0:00,27/5/17 19:17,28/5/17 1:17,27/5/17 18:17,50.3906,-113.5474,-23,1
27/5/17 0:00,27/5/17 19:18,28/5/17 1:18,27/5/17 18:18,50.4271,-113.7381,-14,1
27/5/17 0:00,27/5/17 19:19,28/5/17 1:19,27/5/17 18:19,50.3723,-113.6833,-12,1
27/5/17 0:00,27/5/17 19:19,28/5/17 1:19,27/5/17 18:19,50.752,-113.0858,-22,2
27/5/17 0:00,27/5/17 19:21,28/5/17 1:21,27/5/17 18:21,50.7275,-113.0811,-32,4
27/5/17 0:00,27/5/17 19:21,28/5/17 1:21,27/5/17 18:21,49.4413,-109.0217,54,1
27/5/17 0:00,27/5/17 19:23,28/5/17 1:23,27/5/17 18:23,50.0507,-110.6705,-25,1
27/5/17 0:00,27/5/17 19:29,28/5/17 1:29,27/5/17 18:29,49.9914,-110.5272,11,1
27/5/17 0:00,27/5/17 19:30,28/5/17 1:30,27/5/17 18:30,50.2968,-113.6511,-12,1
27/5/17 0:00,27/5/17 19:30,28/5/17 1:30,27/5/17 18:30,50.6935,-114.0731,-5,1
27/5/17 0:00,27/5/17 19:30,28/5/17 1:30,27/5/17 18:30,50.3432,-113.7781,4,1
27/5/17 0:00,27/5/17 19:30,28/5/17 1:30,27/5/17 18:30,50.3322,-113.6186,-4,1
27/5/17 0:00,27/5/17 19:31,28/5/17 1:31,27/5/17 18:31,48.9967,-109.3283,-16,1
27/5/17 0:00,27/5/17 19:32,28/5/17 1:32,27/5/17 18:32,50.2978,-113.675,5,1
27/5/17 0:00,27/5/17 19:32,28/5/17 1:32,27/5/17 18:32,50.2854,-113.6076,-13,1
27/5/17 0:00,27/5/17 19:34,28/5/17 1:34,27/5/17 18:34,57.3014,-111.0452,7,1
27/5/17 0:00,27/5/17 19:35,28/5/17 1:35,27/5/17 18:35,49.0401,-109.3076,-18,1
27/5/17 0:00,27/5/17 19:35,28/5/17 1:35,27/5/17 18:35,55.9534,-108.7066,9,1
27/5/17 0:00,27/5/17 19:36,28/5/17 1:36,27/5/17 18:36,55.8792,-107.1015,-12,1
27/5/17 0:00,27/5/17 19:37,28/5/17 1:37,27/5/17 18:37,49.9059,-110.0916,9,1
27/5/17 0:00,27/5/17 19:37,28/5/17 1:37,27/5/17 18:37,50.0494,-110.37,9,1
27/5/17 0:00,27/5/17 19:39,28/5/17 1:39,27/5/17 18:39,50.0185,-110.2681,-19,1
27/5/17 0:00,27/5/17 19:39,28/5/17 1:39,27/5/17 18:39,50.1786,-113.5949,-6,1
27/5/17 0:00,27/5/17 19:39,28/5/17 1:39,27/5/17 18:39,49.1989,-108.7426,16,1
27/5/17 0:00,27/5/17 19:39,28/5/17 1:39,27/5/17 18:39,55.7404,-107.4295,-12,1
27/5/17 0:00,27/5/17 19:39,28/5/17 1:39,27/5/17 18:39,55.8162,-107.6074,-12,1
27/5/17 0:00,27/5/17 19:41,28/5/17 1:41,27/5/17 18:41,48.8996,-109.2904,-21,3
27/5/17 0:00,27/5/17 19:41,28/5/17 1:41,27/5/17 18:41,55.8141,-107.4787,-9,2
27/5/17 0:00,27/5/17 19:41,28/5/17 1:41,27/5/17 18:41,49.9984,-110.2593,-26,1
27/5/17 0:00,27/5/17 19:41,28/5/17 1:41,27/5/17 18:41,55.7709,-107.4584,-14,1
27/5/17 0:00,27/5/17 19:42,28/5/17 1:42,27/5/17 18:42,49.9833,-110.1127,-11,1
27/5/17 0:00,27/5/17 19:43,28/5/17 1:43,27/5/17 18:43,49.9615,-110.2373,-19,1
27/5/17 0:00,27/5/17 19:44,28/5/17 1:44,27/5/17 18:44,50.0805,-110.39,-8,1
27/5/17 0:00,27/5/17 19:44,28/5/17 1:44,27/5/17 18:44,49.9945,-110.3382,-11,1
27/5/17 0:00,27/5/17 19:44,28/5/17 1:44,27/5/17 18:44,48.9591,-109.224,-19,1
27/5/17 0:00,27/5/17 19:46,28/5/17 1:46,27/5/17 18:46,49.9085,-110.2193,-19,2
27/5/17 0:00,27/5/17 19:46,28/5/17 1:46,27/5/17 18:46,57.3506,-111.3518,15,1
27/5/17 0:00,27/5/17 19:48,28/5/17 1:48,27/5/17 18:48,57.0807,-105.8351,24,1
27/5/17 0:00,27/5/17 19:48,28/5/17 1:48,27/5/17 18:48,50.1784,-113.607,-14,1
27/5/17 0:00,27/5/17 19:49,28/5/17 1:49,27/5/17 18:49,50.2047,-113.5846,-18,1
27/5/17 0:00,27/5/17 19:49,28/5/17 1:49,27/5/17 18:49,50.2187,-113.5448,-6,1
27/5/17 0:00,27/5/17 19:49,28/5/17 1:49,27/5/17 18:49,50.2384,-113.5454,-6,1
27/5/17 0:00,27/5/17 19:49,28/5/17 1:49,27/5/17 18:49,48.6421,-110.0899,-31,1
27/5/17 0:00,27/5/17 19:50,28/5/17 1:50,27/5/17 18:50,55.6876,-107.615,-9,1
27/5/17 0:00,27/5/17 19:50,28/5/17 1:50,27/5/17 18:50,50.2206,-113.6017,-12,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,55.8101,-107.7329,-13,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,50.2168,-113.5957,-18,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,55.4862,-105.4323,-14,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,55.7512,-107.1808,-10,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,55.6894,-107.8258,-10,1
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,50.2407,-113.5479,-7,3
27/5/17 0:00,27/5/17 19:51,28/5/17 1:51,27/5/17 18:51,50.2005,-113.6077,-18,2
27/5/17 0:00,27/5/17 19:52,28/5/17 1:52,27/5/17 18:52,48.8879,-109.1224,-23,1
27/5/17 0:00,27/5/17 19:53,28/5/17 1:53,27/5/17 18:53,50.152,-113.5978,-15,1
27/5/17 0:00,27/5/17 19:54,28/5/17 1:54,27/5/17 18:54,50.1638,-113.3976,-23,1
27/5/17 0:00,27/5/17 19:54,28/5/17 1:54,27/5/17 18:54,50.2018,-113.3943,-16,1
27/5/17 0:00,27/5/17 19:54,28/5/17 1:54,27/5/17 18:54,55.7993,-108.1867,7,1
27/5/17 0:00,27/5/17 19:55,28/5/17 1:55,27/5/17 18:55,50.2273,-113.4869,-17,1
27/5/17 0:00,27/5/17 19:55,28/5/17 1:55,27/5/17 18:55,55.6571,-107.8652,-8,2
27/5/17 0:00,27/5/17 19:56,28/5/17 1:56,27/5/17 18:56,50.1809,-113.4224,-14,1
27/5/17 0:00,27/5/17 19:57,28/5/17 1:57,27/5/17 18:57,50.2378,-113.5418,-21,1
27/5/17 0:00,27/5/17 19:57,28/5/17 1:57,27/5/17 18:57,49.7457,-110.0844,-23,1
27/5/17 0:00,27/5/17 19:57,28/5/17 1:57,27/5/17 18:57,49.8301,-110.1661,-23,1
27/5/17 0:00,27/5/17 19:58,28/5/17 1:58,27/5/17 18:58,55.6842,-107.4203,-10,1
27/5/17 0:00,27/5/17 19:58,28/5/17 1:58,27/5/17 18:58,50.2091,-113.512,-40,1
27/5/17 0:00,27/5/17 19:58,28/5/17 1:58,27/5/17 18:58,55.8463,-107.5184,-11,1
27/5/17 0:00,27/5/17 19:58,28/5/17 1:58,27/5/17 18:58,55.7916,-108.1788,8,1
27/5/17 0:00,27/5/17 19:58,28/5/17 1:58,27/5/17 18:58,49.7817,-110.1048,-17,4
27/5/17 0:00,27/5/17 19:59,28/5/17 1:59,27/5/17 18:59,50.2537,-113.5597,-17,1
27/5/17 0:00,27/5/17 20:00,28/5/17 2:00,27/5/17 19:00,49.7578,-110.0605,-18,2
27/5/17 0:00,27/5/17 20:00,28/5/17 2:00,27/5/17 19:00,49.8827,-110.2817,-8,1
27/5/17 0:00,27/5/17 20:01,28/5/17 2:01,27/5/17 19:01,55.8182,-107.6736,-11,1
27/5/17 0:00,27/5/17 20:01,28/5/17 2:01,27/5/17 19:01,55.7359,-108.333,8,1
27/5/17 0:00,27/5/17 20:02,28/5/17 2:02,27/5/17 19:02,55.6524,-107.4562,-18,2
27/5/17 0:00,27/5/17 20:03,28/5/17 2:03,27/5/17 19:03,50.1942,-113.3,-46,1
27/5/17 0:00,27/5/17 20:03,28/5/17 2:03,27/5/17 19:03,49.7764,-110.1144,-28,2
27/5/17 0:00,27/5/17 20:03,28/5/17 2:03,27/5/17 19:03,55.8908,-107.6355,-7,1
27/5/17 0:00,27/5/17 20:04,28/5/17 2:04,27/5/17 19:04,55.6266,-107.2894,-12,4
27/5/17 0:00,27/5/17 20:05,28/5/17 2:05,27/5/17 19:05,55.5631,-107.4424,-13,1
27/5/17 0:00,27/5/17 20:05,28/5/17 2:05,27/5/17 19:05,55.6327,-107.2833,-9,1
27/5/17 0:00,27/5/17 20:06,28/5/17 2:06,27/5/17 19:06,55.5973,-107.207,-15,1
27/5/17 0:00,27/5/17 20:07,28/5/17 2:07,27/5/17 19:07,49.7128,-110.014,-32,1
27/5/17 0:00,27/5/17 20:08,28/5/17 2:08,27/5/17 19:08,49.3843,-109.6964,20,1
27/5/17 0:00,27/5/17 20:08,28/5/17 2:08,27/5/17 19:08,49.7185,-110.0187,-25,1
27/5/17 0:00,27/5/17 20:08,28/5/17 2:08,27/5/17 19:08,50.1961,-113.3984,-12,1
27/5/17 0:00,27/5/17 20:10,28/5/17 2:10,27/5/17 19:10,55.5951,-107.2946,-15,1
27/5/17 0:00,27/5/17 20:10,28/5/17 2:10,27/5/17 19:10,49.8986,-110.3495,-15,1
27/5/17 0:00,27/5/17 20:11,28/5/17 2:11,27/5/17 19:11,49.6755,-109.975,-20,1
27/5/17 0:00,27/5/17 20:11,28/5/17 2:11,27/5/17 19:11,55.5953,-107.7915,12,1
27/5/17 0:00,27/5/17 20:12,28/5/17 2:12,27/5/17 19:12,49.7054,-109.8843,-12,1
27/5/17 0:00,27/5/17 20:12,28/5/17 2:12,27/5/17 19:12,55.5155,-107.7691,36,1
27/5/17 0:00,27/5/17 20:12,28/5/17 2:12,27/5/17 19:12,49.7775,-110.1573,-23,1
27/5/17 0:00,27/5/17 20:13,28/5/17 2:13,27/5/17 19:13,50.8121,-113.7141,10,1
27/5/17 0:00,27/5/17 20:13,28/5/17 2:13,27/5/17 19:13,55.589,-107.3545,-18,1
27/5/17 0:00,27/5/17 20:13,28/5/17 2:13,27/5/17 19:13,48.2677,-111.3543,-30,1
27/5/17 0:00,27/5/17 20:13,28/5/17 2:13,27/5/17 19:13,55.5295,-107.3422,-12,1
27/5/17 0:00,27/5/17 20:13,28/5/17 2:13,27/5/17 19:13,49.6838,-109.9371,-37,3
27/5/17 0:00,27/5/17 20:14,28/5/17 2:14,27/5/17 19:14,55.5814,-107.8756,9,1
27/5/17 0:00,27/5/17 20:14,28/5/17 2:14,27/5/17 19:14,50.128,-113.416,-31,2
27/5/17 0:00,27/5/17 20:14,28/5/17 2:14,27/5/17 19:14,55.5474,-107.4282,-18,3
27/5/17 0:00,27/5/17 20:14,28/5/17 2:14,27/5/17 19:14,55.589,-107.3045,-26,2
27/5/17 0:00,27/5/17 20:15,28/5/17 2:15,27/5/17 19:15,55.5418,-107.0339,-11,2
27/5/17 0:00,27/5/17 20:15,28/5/17 2:15,27/5/17 19:15,56.4929,-106.7098,15,1
27/5/17 0:00,27/5/17 20:15,28/5/17 2:15,27/5/17 19:15,55.5577,-107.0193,-12,1
27/5/17 0:00,27/5/17 20:15,28/5/17 2:15,27/5/17 19:15,49.6376,-109.8851,-14,2
27/5/17 0:00,27/5/17 20:16,28/5/17 2:16,27/5/17 19:16,55.5412,-107.3395,-9,1
27/5/17 0:00,27/5/17 20:17,28/5/17 2:17,27/5/17 19:17,49.7842,-110.0956,-14,1
27/5/17 0:00,27/5/17 20:17,28/5/17 2:17,27/5/17 19:17,55.517,-107.3593,-14,1
27/5/17 0:00,27/5/17 20:18,28/5/17 2:18,27/5/17 19:18,55.5371,-107.6543,10,2
27/5/17 0:00,27/5/17 20:18,28/5/17 2:18,27/5/17 19:18,55.4932,-107.2999,-18,1
27/5/17 0:00,27/5/17 20:19,28/5/17 2:19,27/5/17 19:19,55.9991,-108.8272,-20,1
27/5/17 0:00,27/5/17 20:19,28/5/17 2:19,27/5/17 19:19,55.5034,-107.1342,-10,3
27/5/17 0:00,27/5/17 20:19,28/5/17 2:19,27/5/17 19:19,55.4498,-107.346,-23,1
27/5/17 0:00,27/5/17 20:20,28/5/17 2:20,27/5/17 19:20,55.4898,-107.3359,-16,2
27/5/17 0:00,27/5/17 20:20,28/5/17 2:20,27/5/17 19:20,56.1622,-109.3591,-13,1
27/5/17 0:00,27/5/17 20:22,28/5/17 2:22,27/5/17 19:22,55.4885,-107.656,-11,1
27/5/17 0:00,27/5/17 20:23,28/5/17 2:23,27/5/17 19:23,55.4891,-107.2303,-11,2
27/5/17 0:00,27/5/17 20:23,28/5/17 2:23,27/5/17 19:23,55.4664,-107.3971,-19,4
27/5/17 0:00,27/5/17 20:24,28/5/17 2:24,27/5/17 19:24,55.5346,-107.4919,11,1
27/5/17 0:00,27/5/17 20:24,28/5/17 2:24,27/5/17 19:24,55.4576,-107.3753,-16,1
27/5/17 0:00,27/5/17 20:26,28/5/17 2:26,27/5/17 19:26,50.0484,-113.5592,-11,1
27/5/17 0:00,27/5/17 20:27,28/5/17 2:27,27/5/17 19:27,55.4676,-107.3427,-10,2
27/5/17 0:00,27/5/17 20:27,28/5/17 2:27,27/5/17 19:27,55.438,-107.2618,-10,1
27/5/17 0:00,27/5/17 20:28,28/5/17 2:28,27/5/17 19:28,49.2011,-109.4425,17,1
27/5/17 0:00,27/5/17 20:30,28/5/17 2:30,27/5/17 19:30,55.4114,-107.0705,-13,2
27/5/17 0:00,27/5/17 20:30,28/5/17 2:30,27/5/17 19:30,55.456,-107.5336,10,1
27/5/17 0:00,27/5/17 20:31,28/5/17 2:31,27/5/17 19:31,55.4038,-107.17,-25,2
27/5/17 0:00,27/5/17 20:33,28/5/17 2:33,27/5/17 19:33,55.3676,-106.8959,-11,1
