fishnet_id,date,day_of_year,latitude,longitude,forest_area,region_ci,nsr_numerical_code,ffmc_interpolated,logit,probability
2889,2020-08-01,214,56.3647,-117.4179,Peace River Forest Area,West Boreal,2,87.4,-5.623990234614,0.00359722005
2890,2020-08-01,214,56.3678,-117.2561,Peace River Forest Area,West Boreal,2,87.6,-5.85107653089,0.002868548285
2891,2020-08-01,214,56.3706,-117.0943,Peace River Forest Area,West Boreal,2,87.7,-7.40501673085,0.000607824275
2892,2020-08-01,214,56.3733,-116.9324,Peace River Forest Area,West Boreal,2,87.7,-6.762526394929,0.001154968704
2893,2020-08-01,214,56.3757,-116.7705,Peace River Forest Area,West Boreal,1,87.7,-7.171986477928,0.000767206947
2894,2020-08-01,214,56.3779,-116.6086,Peace River Forest Area,West Boreal,1,87.7,-8.710874244886,0.00016475698
2895,2020-08-01,214,56.3799,-116.4467,Peace River Forest Area,West Boreal,1,87.8,-8.233829867223,0.000265447003
2896,2020-08-01,214,56.3817,-116.2847,Peace River Forest Area,West Boreal,1,87.9,-8.96031380313,0.000128389467
2897,2020-08-01,214,56.3832,-116.1228,Peace River Forest Area,West Boreal,1,88.0,-7.247404124045,0.000711513696
2944,2020-08-01,214,56.2041,-119.8285,Peace River Forest Area,West Boreal,2,83.3,-9.445866466695,7.9009261e-05
2945,2020-08-01,214,56.2103,-119.6678,Peace River Forest Area,West Boreal,2,85.1,-9.508295263386,7.4227972e-05
2946,2020-08-01,214,56.2163,-119.507,Peace River Forest Area,West Boreal,2,86.1,-9.448231008729,7.8822676e-05
2947,2020-08-01,214,56.2221,-119.3462,Peace River Forest Area,West Boreal,2,86.8,-7.293592971471,0.000679418943
2949,2020-08-01,214,56.233,-119.0244,Peace River Forest Area,West Boreal,2,87.0,-7.325157610157,0.000658322155
2950,2020-08-01,214,56.2381,-118.8634,Peace River Forest Area,West Boreal,2,86.6,-7.516889331291,0.000543526005
2952,2020-08-01,214,56.2478,-118.5412,Peace River Forest Area,West Boreal,2,85.5,-6.189759762403,0.00204612405
2953,2020-08-01,214,56.2523,-118.38,Peace River Forest Area,West Boreal,2,85.4,-7.012777501447,0.000899494696
2954,2020-08-01,214,56.2566,-118.2188,Peace River Forest Area,West Boreal,2,85.5,-7.36926783445,0.000629932451
2955,2020-08-01,214,56.2607,-118.0576,Peace River Forest Area,West Boreal,2,85.8,-7.909431869811,0.000367128342
2956,2020-08-01,214,56.2646,-117.8963,Peace River Forest Area,West Boreal,2,86.1,-7.150981113232,0.000783480096
2957,2020-08-01,214,56.2682,-117.735,Peace River Forest Area,West Boreal,2,86.4,-8.066066311074,0.000313917521
2958,2020-08-01,214,56.2717,-117.5736,Peace River Forest Area,West Boreal,2,86.8,-7.167784362022,0.000770435134
2959,2020-08-01,214,56.2749,-117.4122,Peace River Forest Area,West Boreal,2,87.2,-5.939886606366,0.002625417164
2960,2020-08-01,214,56.278,-117.2508,Peace River Forest Area,West Boreal,2,87.5,-5.798398851652,0.003023238505
2961,2020-08-01,214,56.2808,-117.0894,Peace River Forest Area,West Boreal,2,87.6,-6.108648410787,0.002218620891
2962,2020-08-01,214,56.2834,-116.9279,Peace River Forest Area,West Boreal,2,87.7,-8.142871445061,0.000290716439
2963,2020-08-01,214,56.2858,-116.7664,Peace River Forest Area,West Boreal,1,87.6,-7.642624120848,0.000479338479
2964,2020-08-01,214,56.288,-116.6048,Peace River Forest Area,West Boreal,1,87.7,-8.491472018905,0.00020516886
2965,2020-08-01,214,56.29,-116.4433,Peace River Forest Area,West Boreal,1,87.7,-8.864732430833,0.0001412649
2966,2020-08-01,214,56.2918,-116.2817,Peace River Forest Area,West Boreal,1,87.8,-7.408775160106,0.000605545478
2967,2020-08-01,214,56.2934,-116.1201,Peace River Forest Area,West Boreal,1,87.9,-7.061407917851,0.00085683506
3013,2020-08-01,214,56.1085,-119.9493,Peace River Forest Area,West Boreal,2,80.7,-10.304951345351,3.3465858e-05
3014,2020-08-01,214,56.1146,-119.8173,Peace River Forest Area,West Boreal,2,82.7,-10.274822147091,3.4489465e-05
3015,2020-08-01,214,56.1207,-119.6569,Peace River Forest Area,West Boreal,2,84.6,-8.504684919311,0.000202476361
3019,2020-08-01,214,56.1433,-119.015,Peace River Forest Area,West Boreal,2,86.7,-9.078466443565,0.00011408343
3020,2020-08-01,214,56.1484,-118.8543,Peace River Forest Area,West Boreal,2,86.2,-8.700516771269,0.000166472029
3022,2020-08-01,214,56.1581,-118.5329,Peace River Forest Area,West Boreal,2,85.1,-7.890057613428,0.000374307842
3023,2020-08-01,214,56.1626,-118.3721,Peace River Forest Area,West Boreal,2,85.1,-8.01159686098,0.000331484867
3024,2020-08-01,214,56.1668,-118.2113,Peace River Forest Area,West Boreal,2,85.2,-7.877723526268,0.000378951417
3025,2020-08-01,214,56.1709,-118.0505,Peace River Forest Area,West Boreal,2,85.5,-8.065839500457,0.000313988707
3031,2020-08-01,214,56.191,-117.0845,Peace River Forest Area,West Boreal,2,87.5,-6.298476082969,0.001835729187
3032,2020-08-01,214,56.1936,-116.9234,Peace River Forest Area,West Boreal,1,87.6,-7.338998279895,0.000649279176
3033,2020-08-01,214,56.196,-116.7622,Peace River Forest Area,West Boreal,2,87.5,-7.332939349723,0.000653222478
3034,2020-08-01,214,56.1982,-116.6011,Peace River Forest Area,West Boreal,1,87.5,-8.390398825183,0.000226985178
3035,2020-08-01,214,56.2002,-116.4399,Peace River Forest Area,West Boreal,1,87.6,-10.391516858755,3.0690802e-05
3036,2020-08-01,214,56.2019,-116.2787,Peace River Forest Area,West Boreal,1,87.7,-8.548633224078,0.000193772258
3037,2020-08-01,214,56.2035,-116.1175,Peace River Forest Area,West Boreal,1,87.8,-6.860758090621,0.001047021659
3089,2020-08-01,214,56.0537,-119.0056,Peace River Forest Area,West Boreal,2,86.5,-8.302980496845,0.000247715848
3090,2020-08-01,214,56.0588,-118.8454,Peace River Forest Area,West Boreal,2,86.0,-8.469052907667,0.000209819536
3101,2020-08-01,214,56.1012,-117.0796,Peace River Forest Area,West Boreal,2,87.4,-6.894116272524,0.001012705829
3102,2020-08-01,214,56.1038,-116.9189,Peace River Forest Area,West Boreal,2,87.5,-5.972083541432,0.002542444591
3103,2020-08-01,214,56.1062,-116.7581,Peace River Forest Area,West Boreal,1,87.4,-6.267804831703,0.00189279743
3104,2020-08-01,214,56.1083,-116.5974,Peace River Forest Area,West Boreal,1,87.3,-8.226751113034,0.000267332199
3105,2020-08-01,214,56.1103,-116.4366,Peace River Forest Area,West Boreal,1,87.5,-8.783917058944,0.000153153446
3106,2020-08-01,214,56.1121,-116.2757,Peace River Forest Area,West Boreal,1,87.6,-8.601626982217,0.000183772722
3107,2020-08-01,214,56.1136,-116.1149,Peace River Forest Area,West Boreal,1,87.7,-8.212087497048,0.000271280067
3160,2020-08-01,214,55.9691,-118.8365,Peace River Forest Area,West Boreal,2,85.8,-9.27289218508,9.3927616e-05
3166,2020-08-01,214,55.9952,-117.8761,Peace River Forest Area,West Boreal,15,85.1,-7.835908599215,0.000395126811
3167,2020-08-01,214,55.9989,-117.7159,Peace River Forest Area,West Boreal,2,85.6,-8.310496112774,0.000245861545
3171,2020-08-01,214,56.0113,-117.0748,Peace River Forest Area,West Boreal,2,87.3,-7.901007740065,0.000370232992
3172,2020-08-01,214,56.0139,-116.9144,Peace River Forest Area,West Boreal,2,87.4,-6.260729840735,0.001906210821
3173,2020-08-01,214,56.0163,-116.7541,Peace River Forest Area,West Boreal,1,87.3,-6.591766795975,0.001369735709
3174,2020-08-01,214,56.0185,-116.5936,Peace River Forest Area,West Boreal,1,87.2,-7.978402740632,0.000342669042
3175,2020-08-01,214,56.0205,-116.4332,Peace River Forest Area,West Boreal,1,87.3,-8.39068599741,0.000226920019
3176,2020-08-01,214,56.0222,-116.2728,Peace River Forest Area,West Boreal,1,87.5,-8.082280827424,0.000308870104
3177,2020-08-01,214,56.0238,-116.1123,Peace River Forest Area,West Boreal,1,87.6,-7.544816581339,0.000528564728
3231,2020-08-01,214,55.8843,-118.668,Peace River Forest Area,West Boreal,2,85.1,-9.718945822537,6.0129743e-05
3232,2020-08-01,214,55.8889,-118.5084,Peace River Forest Area,West Boreal,2,84.6,-8.774481721371,0.000154605115
3233,2020-08-01,214,55.8934,-118.3487,Peace River Forest Area,West Boreal,2,84.4,-9.411070660761,8.1806613e-05
3234,2020-08-01,214,55.8976,-118.189,Peace River Forest Area,West Boreal,2,84.3,-10.262585952274,3.4914063e-05
3235,2020-08-01,214,55.9016,-118.0293,Peace River Forest Area,West Boreal,2,84.5,-8.984158740969,0.000125364619
3236,2020-08-01,214,55.9055,-117.8695,Peace River Forest Area,West Boreal,2,84.8,-9.578681799931,6.9183305e-05
3241,2020-08-01,214,55.9215,-117.07,Peace River Forest Area,West Boreal,2,87.1,-7.996851460861,0.000336407302
3242,2020-08-01,214,55.9241,-116.91,Peace River Forest Area,West Boreal,2,87.3,-7.23123285631,0.000723104924
3243,2020-08-01,214,55.9265,-116.75,Peace River Forest Area,West Boreal,1,87.2,-8.258913110861,0.000258873245
3244,2020-08-01,214,55.9286,-116.59,Peace River Forest Area,West Boreal,1,87.1,-7.671048073204,0.000465911855
3245,2020-08-01,214,55.9306,-116.4299,Peace River Forest Area,West Boreal,1,87.2,-7.956017088589,0.000350423697
3311,2020-08-01,214,55.8317,-117.0652,Peace River Forest Area,West Boreal,2,86.9,-7.557597108288,0.00052185588
3312,2020-08-01,214,55.8343,-116.9056,Peace River Forest Area,West Boreal,1,87.1,-8.65778959663,0.00017373779
3313,2020-08-01,214,55.8366,-116.746,Peace River Forest Area,West Boreal,1,87.1,-10.808557380576,2.0225273e-05
3314,2020-08-01,214,55.8388,-116.5863,Peace River Forest Area,West Boreal,1,87.0,-8.227332166886,0.000267176951
3315,2020-08-01,214,55.8407,-116.4266,Peace River Forest Area,West Boreal,1,87.1,-7.216145724711,0.000734089147
3382,2020-08-01,214,55.7444,-116.9012,Peace River Forest Area,West Boreal,2,86.9,-7.545906537426,0.000527989233
3383,2020-08-01,214,55.7468,-116.7419,Peace River Forest Area,West Boreal,1,87.0,-9.283891745318,9.290021e-05
3384,2020-08-01,214,55.7489,-116.5826,Peace River Forest Area,West Boreal,1,87.0,-8.555107697622,0.000192521978
3385,2020-08-01,214,55.7509,-116.4233,Peace River Forest Area,West Boreal,2,87.0,-6.040056829565,0.00237576587
3447,2020-08-01,214,55.6397,-117.691,Peace River Forest Area,West Boreal,2,83.9,-11.127961206204,1.4695402e-05
3448,2020-08-01,214,55.6431,-117.5322,Peace River Forest Area,West Boreal,2,84.4,-9.565380889291,7.0109588e-05
3449,2020-08-01,214,55.6463,-117.3734,Peace River Forest Area,West Boreal,2,85.0,-8.863389152318,0.000141454759
3452,2020-08-01,214,55.6546,-116.8969,Peace River Forest Area,West Boreal,2,86.7,-7.395848821822,0.00061341894
3453,2020-08-01,214,55.6569,-116.7379,Peace River Forest Area,West Boreal,2,86.8,-8.34869598311,0.000236648969
3454,2020-08-01,214,55.6591,-116.579,Peace River Forest Area,West Boreal,1,86.8,-6.195977945348,0.002033466144
3518,2020-08-01,214,55.5533,-117.5265,Peace River Forest Area,West Boreal,2,83.9,-10.231991835076,3.5998696e-05
3519,2020-08-01,214,55.5565,-117.368,Peace River Forest Area,West Boreal,2,84.5,-8.347137172237,0.00023701806
3522,2020-08-01,214,55.5647,-116.8925,Peace River Forest Area,West Boreal,2,86.3,-6.77817508123,0.001137056033
3523,2020-08-01,214,55.5671,-116.734,Peace River Forest Area,West Boreal,2,86.5,-7.19698931505,0.000748276593
3590,2020-08-01,214,55.4696,-117.2045,Peace River Forest Area,West Boreal,2,84.6,-8.737449867486,0.000160436823
3591,2020-08-01,214,55.4724,-117.0464,Peace River Forest Area,West Boreal,2,85.3,-8.004097440166,0.000333979323
3592,2020-08-01,214,55.4749,-116.8882,Peace River Forest Area,West Boreal,2,85.8,-6.750094760742,0.001169399576
3593,2020-08-01,214,55.4772,-116.73,Peace River Forest Area,West Boreal,2,86.2,-6.293665229516,0.001844565559
5424,2020-08-01,214,53.1518,-114.9895,Rocky Mountain House Forest Area,West Boreal,1,80.9,-7.347290335241,0.00064392103
5487,2020-08-01,214,53.0574,-116.0344,Rocky Mountain House Forest Area,Slopes,10,76.1,-5.559390763455,0.003836347685
5488,2020-08-01,214,53.0586,-115.8852,Rocky Mountain House Forest Area,Slopes,11,75.4,-6.377813141098,0.001695952865
5489,2020-08-01,214,53.0596,-115.7359,Rocky Mountain House Forest Area,Slopes,11,76.1,-6.800324369772,0.00111217562
5492,2020-08-01,214,53.0615,-115.2881,Rocky Mountain House Forest Area,Slopes,11,80.5,-5.073294025912,0.006222794091
5493,2020-08-01,214,53.0618,-115.1388,Rocky Mountain House Forest Area,West Boreal,1,80.5,-5.736196298296,0.003216639422
5494,2020-08-01,214,53.0619,-114.9896,Rocky Mountain House Forest Area,West Boreal,1,80.2,-6.724173608799,0.001200071188
5557,2020-08-01,214,52.9674,-116.0323,Rocky Mountain House Forest Area,Slopes,11,76.2,-7.014098208185,0.000898308578
5558,2020-08-01,214,52.9686,-115.8833,Rocky Mountain House Forest Area,Slopes,11,75.2,-6.232452644415,0.001960775257
5559,2020-08-01,214,52.9697,-115.7344,Rocky Mountain House Forest Area,Slopes,11,75.5,-6.827887209186,0.001081972227
5560,2020-08-01,214,52.9705,-115.5854,Rocky Mountain House Forest Area,Slopes,11,77.1,-6.207306321572,0.002010606318
5561,2020-08-01,214,52.9711,-115.4365,Rocky Mountain House Forest Area,Slopes,11,78.9,-6.422255782358,0.001622350184
5562,2020-08-01,214,52.9716,-115.2875,Rocky Mountain House Forest Area,Slopes,11,79.6,-6.269046414189,0.001890453264
5563,2020-08-01,214,52.9718,-115.1385,Rocky Mountain House Forest Area,Slopes,11,79.5,-6.321803718223,0.001793477501
5564,2020-08-01,214,52.9719,-114.9896,Rocky Mountain House Forest Area,Slopes,11,79.3,-6.337936299127,0.001764826868
5566,2020-08-01,214,52.9715,-114.6916,Rocky Mountain House Forest Area,Slopes,11,78.5,-7.47715808321,0.000565543249
5567,2020-08-01,214,52.971,-114.5427,Rocky Mountain House Forest Area,West Boreal,1,78.1,-8.340253153256,0.000238654935
5625,2020-08-01,214,52.8746,-116.3274,Rocky Mountain House Forest Area,Slopes,11,81.2,-6.692692145098,0.001238404629
5626,2020-08-01,214,52.8761,-116.1788,Rocky Mountain House Forest Area,Slopes,11,78.6,-6.645305647395,0.001298422888
5627,2020-08-01,214,52.8775,-116.0301,Rocky Mountain House Forest Area,Slopes,11,76.4,-6.550978098202,0.001426679167
5628,2020-08-01,214,52.8787,-115.8815,Rocky Mountain House Forest Area,Slopes,11,74.9,-6.529808475636,0.001457158901
5629,2020-08-01,214,52.8797,-115.7329,Rocky Mountain House Forest Area,Slopes,11,74.7,-6.35465442768,0.001735618311
5630,2020-08-01,214,52.8806,-115.5842,Rocky Mountain House Forest Area,Slopes,11,75.9,-6.420978610716,0.00162442016
5631,2020-08-01,214,52.8812,-115.4356,Rocky Mountain House Forest Area,Slopes,11,77.5,-6.030052721467,0.002399595253
5632,2020-08-01,214,52.8816,-115.2869,Rocky Mountain House Forest Area,Slopes,11,78.3,-6.276153510552,0.001877090392
5633,2020-08-01,214,52.8819,-115.1383,Rocky Mountain House Forest Area,Slopes,11,78.4,-6.746328354346,0.001173807135
5634,2020-08-01,214,52.882,-114.9896,Rocky Mountain House Forest Area,West Boreal,1,78.2,-5.56664332536,0.003808730576
5635,2020-08-01,214,52.8819,-114.8409,Rocky Mountain House Forest Area,Slopes,11,77.9,-6.980971212203,0.000928537137
5636,2020-08-01,214,52.8816,-114.6923,Rocky Mountain House Forest Area,Slopes,11,77.5,-7.646790591165,0.000477346435
5637,2020-08-01,214,52.8811,-114.5436,Rocky Mountain House Forest Area,Slopes,11,77.1,-8.354233230622,0.000235342513
5693,2020-08-01,214,52.781,-116.6212,Rocky Mountain House Forest Area,Slopes,8,87.3,-4.805645071546,0.008116995632
5694,2020-08-01,214,52.7829,-116.4729,Rocky Mountain House Forest Area,Slopes,10,84.9,-5.919817419506,0.002678496873
5695,2020-08-01,214,52.7847,-116.3246,Rocky Mountain House Forest Area,Slopes,10,82.1,-5.262111551192,0.005157607319
5696,2020-08-01,214,52.7862,-116.1763,Rocky Mountain House Forest Area,Slopes,11,79.3,-7.01678601132,0.000895899504
5697,2020-08-01,214,52.7876,-116.028,Rocky Mountain House Forest Area,Slopes,11,76.7,-7.001741025561,0.000909467852
5698,2020-08-01,214,52.7888,-115.8797,Rocky Mountain House Forest Area,Slopes,11,74.7,-7.070564600419,0.000849031735
5699,2020-08-01,214,52.7898,-115.7314,Rocky Mountain House Forest Area,Slopes,11,73.9,-6.415314206357,0.001633632567
5700,2020-08-01,214,52.7906,-115.583,Rocky Mountain House Forest Area,Slopes,11,74.7,-6.216329405,0.001992582038
5701,2020-08-01,214,52.7913,-115.4347,Rocky Mountain House Forest Area,Slopes,11,76.1,-6.202515376097,0.002020242627
5702,2020-08-01,214,52.7917,-115.2863,Rocky Mountain House Forest Area,Slopes,11,77.0,-6.119578591262,0.002194555939
5703,2020-08-01,214,52.792,-115.138,Rocky Mountain House Forest Area,Slopes,11,77.3,-6.716621864332,0.001209157125
5704,2020-08-01,214,52.7921,-114.9896,Rocky Mountain House Forest Area,Slopes,11,77.1,-6.695829691687,0.001234529955
5705,2020-08-01,214,52.792,-114.8413,Rocky Mountain House Forest Area,Slopes,11,76.8,-6.740613309876,0.001180526759
5706,2020-08-01,214,52.7917,-114.6929,Rocky Mountain House Forest Area,Slopes,11,76.4,-7.674194869777,0.00046444871
5707,2020-08-01,214,52.7912,-114.5446,Rocky Mountain House Forest Area,West Boreal,1,76.1,-7.198356906186,0.00074725472
5763,2020-08-01,214,52.6911,-116.6178,Rocky Mountain House Forest Area,Slopes,8,88.7,-6.60260461454,0.001354990922
5764,2020-08-01,214,52.693,-116.4699,Rocky Mountain House Forest Area,Slopes,10,86.0,-6.21847863401,0.001988312627
5765,2020-08-01,214,52.6948,-116.3219,Rocky Mountain House Forest Area,Slopes,10,83.1,-5.211365524482,0.005424633579
5766,2020-08-01,214,52.6963,-116.1739,Rocky Mountain House Forest Area,Slopes,10,80.1,-5.966633421271,0.00255630353
5767,2020-08-01,214,52.6977,-116.0259,Rocky Mountain House Forest Area,Slopes,11,77.2,-7.291964925295,0.000680525216
5768,2020-08-01,214,52.6989,-115.8779,Rocky Mountain House Forest Area,Slopes,11,74.7,-7.539732548358,0.00053125738
5769,2020-08-01,214,52.6999,-115.7299,Rocky Mountain House Forest Area,Slopes,11,73.2,-6.487123980124,0.001520606905
5770,2020-08-01,214,52.7007,-115.5818,Rocky Mountain House Forest Area,Slopes,11,73.8,-6.899984156064,0.001006786755
5771,2020-08-01,214,52.7013,-115.4338,Rocky Mountain House Forest Area,Slopes,11,75.0,-6.065307561706,0.002316664337
5772,2020-08-01,214,52.7018,-115.2857,Rocky Mountain House Forest Area,Slopes,11,75.9,-5.870357096521,0.002813924958
5773,2020-08-01,214,52.702,-115.1377,Rocky Mountain House Forest Area,Slopes,11,76.2,-6.059831839355,0.002329354912
5774,2020-08-01,214,52.7021,-114.9896,Rocky Mountain House Forest Area,Slopes,11,76.1,-6.955127139559,0.000952823937
5775,2020-08-01,214,52.702,-114.8416,Rocky Mountain House Forest Area,Slopes,11,75.8,-6.492068625519,0.00151311795
5776,2020-08-01,214,52.7017,-114.6935,Rocky Mountain House Forest Area,Slopes,11,75.4,-7.406103366129,0.000607164551
5777,2020-08-01,214,52.7013,-114.5455,Rocky Mountain House Forest Area,West Boreal,2,75.0,-6.978710038072,0.000930637141
5831,2020-08-01,214,52.5968,-116.9098,Rocky Mountain House Forest Area,Slopes,7,93.2,-9.328351668181,8.8860704e-05
5832,2020-08-01,214,52.5991,-116.7622,Rocky Mountain House Forest Area,Slopes,8,91.9,-7.497065489445,0.000554402253
5833,2020-08-01,214,52.6012,-116.6145,Rocky Mountain House Forest Area,Slopes,8,89.9,-5.975852674934,0.002532904041
5834,2020-08-01,214,52.6031,-116.4669,Rocky Mountain House Forest Area,Slopes,10,87.2,-6.590476687854,0.001371501532
5835,2020-08-01,214,52.6048,-116.3192,Rocky Mountain House Forest Area,Slopes,10,84.3,-5.237830597746,0.005283701909
5836,2020-08-01,214,52.6064,-116.1715,Rocky Mountain House Forest Area,Slopes,10,81.1,-5.567012085897,0.003807331671
5837,2020-08-01,214,52.6078,-116.0238,Rocky Mountain House Forest Area,Slopes,10,78.0,-5.882651027186,0.002779638111
5838,2020-08-01,214,52.609,-115.8761,Rocky Mountain House Forest Area,Slopes,10,75.2,-6.291952555201,0.001847721564
5839,2020-08-01,214,52.61,-115.7284,Rocky Mountain House Forest Area,Slopes,10,73.4,-6.865465226851,0.00104210989
5840,2020-08-01,214,52.6108,-115.5806,Rocky Mountain House Forest Area,Slopes,11,73.5,-7.10486459075,0.000820427219
5841,2020-08-01,214,52.6114,-115.4329,Rocky Mountain House Forest Area,Slopes,11,74.3,-6.057609048484,0.002334526239
5842,2020-08-01,214,52.6119,-115.2852,Rocky Mountain House Forest Area,Slopes,11,75.0,-6.09599839439,0.002246801289
5843,2020-08-01,214,52.6121,-115.1374,Rocky Mountain House Forest Area,Slopes,11,75.2,-6.173361856742,0.002079882442
5844,2020-08-01,214,52.6122,-114.9897,Rocky Mountain House Forest Area,Slopes,11,75.1,-6.001413772298,0.002469138526
5845,2020-08-01,214,52.6121,-114.8419,Rocky Mountain House Forest Area,Slopes,11,74.7,-6.240593481281,0.001944908623
5846,2020-08-01,214,52.6118,-114.6942,Rocky Mountain House Forest Area,Slopes,11,74.4,-6.675606426204,0.001259718572
5847,2020-08-01,214,52.6113,-114.5464,Rocky Mountain House Forest Area,West Boreal,2,74.0,-9.263439056208,9.4819651e-05
5901,2020-08-01,214,52.5069,-116.9059,Rocky Mountain House Forest Area,Slopes,8,94.4,-6.903293262677,0.001003464034
5902,2020-08-01,214,52.5092,-116.7586,Rocky Mountain House Forest Area,Slopes,7,93.0,-9.273717857342,9.3850102e-05
5903,2020-08-01,214,52.5113,-116.6112,Rocky Mountain House Forest Area,Slopes,8,91.0,-7.601376596829,0.000499513349
5904,2020-08-01,214,52.5132,-116.4639,Rocky Mountain House Forest Area,Slopes,7,88.4,-8.187479564177,0.000278036644
5905,2020-08-01,214,52.5149,-116.3165,Rocky Mountain House Forest Area,Slopes,10,85.5,-6.456496135823,0.00156782622
5906,2020-08-01,214,52.5165,-116.1691,Rocky Mountain House Forest Area,Slopes,10,82.4,-5.009664062506,0.00662890902
5907,2020-08-01,214,52.5178,-116.0217,Rocky Mountain House Forest Area,Slopes,10,79.2,-4.968694576874,0.006904218072
5908,2020-08-01,214,52.519,-115.8743,Rocky Mountain House Forest Area,Slopes,10,76.3,-5.135782314962,0.005848046947
5909,2020-08-01,214,52.52,-115.7269,Rocky Mountain House Forest Area,Slopes,10,74.3,-5.951904363908,0.002594135729
5910,2020-08-01,214,52.5208,-115.5794,Rocky Mountain House Forest Area,Slopes,11,73.9,-6.294354986032,0.001843296041
5911,2020-08-01,214,52.5215,-115.432,Rocky Mountain House Forest Area,Slopes,11,74.2,-5.851116490913,0.002868433988
5912,2020-08-01,214,52.5219,-115.2846,Rocky Mountain House Forest Area,Slopes,11,74.5,-5.910620801334,0.00270317671
5913,2020-08-01,214,52.5222,-115.1371,Rocky Mountain House Forest Area,Slopes,11,74.5,-5.886247891827,0.00276968573
5914,2020-08-01,214,52.5223,-114.9897,Rocky Mountain House Forest Area,Slopes,11,74.2,-5.945755604122,0.002610093825
5915,2020-08-01,214,52.5222,-114.8422,Rocky Mountain House Forest Area,Slopes,11,73.8,-6.741689380153,0.00117925861
5916,2020-08-01,214,52.5219,-114.6948,Rocky Mountain House Forest Area,Slopes,11,73.4,-6.737579842674,0.001184109039
5970,2020-08-01,214,52.4146,-117.049,Rocky Mountain House Forest Area,Slopes,7,95.4,-8.172441077482,0.000282248303
5971,2020-08-01,214,52.417,-116.902,Rocky Mountain House Forest Area,Slopes,7,95.4,-8.519640315199,0.000199471377
5972,2020-08-01,214,52.4193,-116.755,Rocky Mountain House Forest Area,Slopes,7,94.1,-9.200487158189,0.000100979994
5973,2020-08-01,214,52.4214,-116.608,Rocky Mountain House Forest Area,Slopes,7,92.2,-9.491134633386,7.5512666e-05
5974,2020-08-01,214,52.4233,-116.4609,Rocky Mountain House Forest Area,Slopes,8,89.7,-5.835757786664,0.002912700163
5975,2020-08-01,214,52.425,-116.3138,Rocky Mountain House Forest Area,Slopes,8,86.8,-4.838067368051,0.007860079947
5976,2020-08-01,214,52.4266,-116.1667,Rocky Mountain House Forest Area,Slopes,10,83.7,-4.887853492736,0.007481194467
5977,2020-08-01,214,52.4279,-116.0196,Rocky Mountain House Forest Area,Slopes,10,80.6,-5.260955238773,0.005163543762
5978,2020-08-01,214,52.4291,-115.8725,Rocky Mountain House Forest Area,Slopes,10,77.8,-6.157180571434,0.002113739663
5979,2020-08-01,214,52.4301,-115.7254,Rocky Mountain House Forest Area,Slopes,11,75.8,-5.811457789486,0.002984131937
5980,2020-08-01,214,52.4309,-115.5783,Rocky Mountain House Forest Area,Slopes,11,74.8,-6.652168512624,0.001289553946
5981,2020-08-01,214,52.4315,-115.4311,Rocky Mountain House Forest Area,Slopes,11,74.5,-6.036043530374,0.002385296899
5982,2020-08-01,214,52.432,-115.284,Rocky Mountain House Forest Area,Slopes,11,74.3,-5.431678296087,0.004356682106
5983,2020-08-01,214,52.4322,-115.1368,Rocky Mountain House Forest Area,Slopes,11,74.1,-5.614825566679,0.003630218678
5984,2020-08-01,214,52.4323,-114.9897,Rocky Mountain House Forest Area,West Boreal,2,73.6,-4.501995833081,0.010965276603
5985,2020-08-01,214,52.4322,-114.8426,Rocky Mountain House Forest Area,West Boreal,2,73.0,-6.895211813182,0.001011598098
6040,2020-08-01,214,52.3247,-117.0449,Rocky Mountain House Forest Area,Slopes,8,95.4,-6.406344793901,0.001648326941
6041,2020-08-01,214,52.3271,-116.8982,Rocky Mountain House Forest Area,Slopes,7,95.4,-9.024740396155,0.000120379563
6042,2020-08-01,214,52.3294,-116.7514,Rocky Mountain House Forest Area,Slopes,7,95.2,-9.137665713806,0.000107526498
6043,2020-08-01,214,52.3315,-116.6047,Rocky Mountain House Forest Area,Slopes,7,93.3,-9.449177387642,7.8748121e-05
6044,2020-08-01,214,52.3334,-116.4579,Rocky Mountain House Forest Area,Slopes,8,90.9,-6.384557300122,0.001684572775
6045,2020-08-01,214,52.3351,-116.3112,Rocky Mountain House Forest Area,Slopes,9,88.2,-4.708520057733,0.008937514475
6046,2020-08-01,214,52.3366,-116.1644,Rocky Mountain House Forest Area,Slopes,8,85.3,-6.316509759657,0.001802980109
6047,2020-08-01,214,52.338,-116.0176,Rocky Mountain House Forest Area,Slopes,10,82.4,-5.135404791261,0.005850242222
6048,2020-08-01,214,52.3392,-115.8707,Rocky Mountain House Forest Area,Slopes,10,79.6,-6.244024379092,0.001938260185
6049,2020-08-01,214,52.3402,-115.7239,Rocky Mountain House Forest Area,Slopes,10,77.5,-5.532070037666,0.0039421855
6050,2020-08-01,214,52.341,-115.5771,Rocky Mountain House Forest Area,Slopes,10,76.1,-4.905487969716,0.007351385283
6051,2020-08-01,214,52.3416,-115.4303,Rocky Mountain House Forest Area,Slopes,11,75.2,-5.76473363894,0.003126425431
6052,2020-08-01,214,52.342,-115.2834,Rocky Mountain House Forest Area,Slopes,11,74.6,-5.748418140227,0.003177689593
6053,2020-08-01,214,52.3423,-115.1366,Rocky Mountain House Forest Area,Slopes,11,73.9,-5.451853966991,0.00427003547
6054,2020-08-01,214,52.3424,-114.9897,Rocky Mountain House Forest Area,Slopes,11,73.1,-4.470676384427,0.011310191886
